a_id,newsroom_url,domain
27599,https://clayhiggins.house.gov/category/media/press-releases/,house.gov
20157,https://www.af.mil/news/,af.mil
6950,https://www.ala.org/news/view-all-news,ala.org
15026,https://news.rice.edu/news-releases,rice.edu
21569,https://www.hirono.senate.gov/news/press-releases,senate.gov
23030,https://www.markey.senate.gov/news/press-releases,senate.gov
206,https://www.eeoc.gov/newsroom/search,eeoc.gov
43,https://www.navy.mil/Press-Office/Press-Releases/,navy.mil
34699,https://www.defense.gov/News/Transcripts/,defense.gov
5602,https://www.canada.ca/en/news/advanced-news-search/news-results.html?_=1522088684480&typ=newsreleases&dprtmnt=departmentofforeignaffairstradeanddevelopment&start=&end=,canada.ca
16027,https://www.uneca.org/?q=media-centre,uneca.org
21499,https://meng.house.gov/media-center/press-releases,house.gov
2698,https://www.who.int/news,who.int
27867,https://cei.org/news_releases/,cei.org
24224,https://www.ernst.senate.gov/news/press-releases,senate.gov
21563,https://www.heinrich.senate.gov/newsroom/press-releases,senate.gov
17224,https://teamster.org/category/press-releases/,teamster.org
219,https://www.ftc.gov/news-events/news/press-releases,ftc.gov
23814,https://www.rescue.org/media-center,rescue.org
19286,https://www.bma.org.uk/bma-media-centre,bma.org.uk
543,https://www.cbp.gov/newsroom/media-releases/all,cbp.gov
24233,https://www.capito.senate.gov/news/press-releases,senate.gov
1066,https://halrogers.house.gov/press-releases,house.gov
691,https://www.reed.senate.gov/news/releases,senate.gov
677,https://www.schumer.senate.gov/newsroom/press-releases,senate.gov
20141,https://scripps.com/press-releases/,scripps.com
36151,https://www.crfb.org/press-releases,crfb.org
20319,https://www.mackinac.org/pressroom,mackinac.org
12400,https://www.dgepress.com/abc/releases/,dgepress.com
127,https://www.blm.gov/press-release,blm.gov
17104,https://www.pgpf.org/press-resources/,pgpf.org
24344,https://www.thefire.org/news-archive?_page=1&keywords=&_limit=6&content_type=1543,thefire.org
19546,https://wellcome.org/about-us/media-queries/press-release-archive,wellcome.org
13359,https://www.nfwf.org/media-center/press-releases,nfwf.org
17922,https://nemours.mediaroom.com/news-releases?category=773,mediaroom.com
22481,https://www.asyousow.org/press-releases,asyousow.org
20138,https://www.press.org/newsroom/press-releases,press.org
3016,https://www.aetc.af.mil/News.aspx,af.mil
37694,https://mcgarvey.house.gov/media/press-releases,house.gov
21525,https://vargas.house.gov/media/press-releases,house.gov
18710,https://pen.org/press-releases/,pen.org
23100,https://omrf.org/category/news/,omrf.org
37725,https://salinas.house.gov/media/press-releases,house.gov
15633,https://quigley.house.gov/media-center/press-releases,house.gov
948,https://wassermanschultz.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
22221,https://www.dla.mil/About-DLA/News/Headquarters/Category/11727/,dla.mil
22654,https://acl.gov/news-and-events/announcements,acl.gov
37408,https://www.itic.org/news-events/news-releases,itic.org
35576,https://strickland.house.gov/category/press_release/,house.gov
7844,https://www.brown.edu/news/all,brown.edu
35572,https://salazar.house.gov/media/press-releases,house.gov
30425,https://trahan.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
35517,https://gimenez.house.gov/press-releases,house.gov
35524,https://fitzgerald.house.gov/media/press-releases,house.gov
21522,https://takano.house.gov/newsroom/press-releases,house.gov
1325,https://nadler.house.gov/news/documentquery.aspx?DocumentTypeID=1753,house.gov
6973,https://www.afa.org/newsroom/,afa.org
1079,https://neal.house.gov/category/press-releases/,house.gov
30405,https://fletcher.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
37495,https://aflegal.org/press-releases/,aflegal.org
18767,https://mariodiazbalart.house.gov/,house.gov
21521,https://titus.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
921,https://delauro.house.gov/media-center/press-releases,house.gov
27602,https://bergman.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
21335,https://delbene.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
30444,https://houlahan.house.gov/press/documentquery.aspx?DocumentTypeID=27,house.gov
24230,https://www.rounds.senate.gov/newsroom/press-releases,senate.gov
1363,https://kaptur.house.gov/media-center/press-releases,house.gov
37705,https://vasquez.house.gov/media/press-releases,house.gov
33752,https://mfume.house.gov/media/press-releases,house.gov
37731,https://moran.house.gov/news/,house.gov
37740,https://vanorden.house.gov/media/press-releases,house.gov
9427,https://hankjohnson.house.gov/media-center/press-releases,house.gov
19880,https://www.shaheen.senate.gov/news/press/,senate.gov
632,https://www.collins.senate.gov/newsroom/press-releases,senate.gov
39007,https://www.spaceforce.mil/News/,spaceforce.mil
551,https://www.mycg.uscg.mil/News/,uscg.mil
37304,https://bettermarkets.org/newsroom/?category=press-releases&scroll_to=site-posts-grid,bettermarkets.org
13362,https://www.nwf.org/Home/Latest-News/Press-Releases,nwf.org
7333,https://cor.europa.eu/en/news/all-news-and-press-releases?category=148,europa.eu
27074,https://www.accessnow.org/news-updates/?_post_type=press-release,accessnow.org
255,https://about.usps.com/newsroom/national-releases/,usps.com
431,https://www.marines.mil/News.aspx,marines.mil
33954,https://joint-research-centre.ec.europa.eu/jrc-news-and-updates_en,europa.eu
22921,https://www.afgsc.af.mil/News.aspx,af.mil
26556,https://www.ukri.org/news/,ukri.org
30382,https://harder.house.gov/media/press-releases,house.gov
27626,https://www.vanhollen.senate.gov/news/press-releases,senate.gov
715,https://www.cantwell.senate.gov/news/press-releases,senate.gov
18734,https://www.blumenthal.senate.gov/newsroom/press,senate.gov
9485,https://www.whitehouse.senate.gov/news/release/,senate.gov
24231,https://www.cotton.senate.gov/news/press-releases,senate.gov
6221,https://www.aasa.org/news-media,aasa.org
15392,https://www.commoncause.org/about-us/press/?press_type=press-release,commoncause.org
14466,https://consumerbankers.com/news-and-resources/?category=press-release,consumerbankers.com
13863,https://snmmi.org/Web/News/Default.aspx,snmmi.org
8042,https://www.psu.edu/news/latest-news,psu.edu
23802,https://www.everytown.org/press-type/press-release/,everytown.org
16040,https://press.un.org/en/content/press-release,un.org
7922,https://news.wfu.edu/archive/,wfu.edu
16041,https://www.undp.org/news-centre,undp.org
3410,https://www.afrc.af.mil/News.aspx,af.mil
7121,https://www.nab.org/news/newsReleases.asp,nab.org
17116,https://www.lung.org/media/press-releases,lung.org
20034,https://www.ucsusa.org/about/news/press-releases,ucsusa.org
22037,https://www.asam.org/news#PressReleases,asam.org
14373,https://www.endocrine.org/news-and-advocacy/news-room/press-releases#!?sort=_contentstartdate,endocrine.org
13794,https://www.optica.org/about/newsroom/news_releases/?page=1&pageSize=10,optica.org
13964,https://www.aacr.org/about-the-aacr/newsroom/news-releases/,aacr.org
6930,https://www.aba.com/about-us/press-room/press-releases#sort=%40fcontentdate%20descending,aba.com
14069,https://www.apa.org/news/press/releases/search,apa.org
37180,https://www.freshproduce.com/who-we-are/press-center/,freshproduce.com
35130,https://netchoice.org/category/media-hits-and-press-statements/,netchoice.org
19684,https://www.securityindustry.org/member-resources/newsroom/,securityindustry.org
28292,https://www.bloombergmedia.com/press/,bloombergmedia.com
30335,https://espnpressroom.com/us/press-releases/,espnpressroom.com
23669,https://www.barnesandnobleinc.com/news/,barnesandnobleinc.com
15440,https://www.newberry.edu/news,newberry.edu
23588,https://www.sdfoundation.org/news-events/sdf-news/category/press-releases/,sdfoundation.org
10156,https://usao.edu/news/,usao.edu
30046,https://davidsuzuki.org/media-centre/,davidsuzuki.org
39476,https://www.speaker.gov/category/press-releases/,speaker.gov
37727,https://deluzio.house.gov/media/press-releases,house.gov
33096,https://newsroom.taylorandfrancisgroup.com/press-releases-archive/,taylorandfrancisgroup.com
30658,https://cnnpressroom.blogs.cnn.com/,cnn.com
19870,https://www.nbcuniversal.com/,nbcuniversal.com
702,https://www.cornyn.senate.gov/news/,senate.gov
30435,https://vandrew.house.gov/news/,house.gov
9445,https://adriansmith.house.gov/media/press-releases,house.gov
24173,https://boyle.house.gov/media-center/press-releases,house.gov
35554,https://mace.house.gov/media/press-releases,house.gov
18733,https://www.boozman.senate.gov/public/index.cfm/press-releases,senate.gov
27843,https://europeanjournalists.org/blog/category/news/,europeanjournalists.org
26659,https://healthjournalism.org/topic/general/,healthjournalism.org
6922,https://www.hrw.org/languages?language=en,hrw.org
14979,https://www.iwf.org/category/our-work/press-releases/,iwf.org
15000,https://nwlc.org/press-room/,nwlc.org
15725,https://naacpldf.org/news,naacpldf.org
21561,https://www.kaine.senate.gov/news,senate.gov
23098,https://www.booker.senate.gov/news/press,senate.gov
30469,https://www.cramer.senate.gov/news/press-releases,senate.gov
37819,https://www.gao.gov/reports-testimonies,gao.gov
27605,https://fitzpatrick.house.gov/press-releases,house.gov
24799,https://lahood.house.gov/press-releases,house.gov
35571,https://ross.house.gov/press-releases,house.gov
18750,https://sewell.house.gov/press-releases,house.gov
21564,https://www.fischer.senate.gov/public/index.cfm/press-releases,senate.gov
619,https://www.mcconnell.senate.gov/public/index.cfm/pressreleases,senate.gov
21566,https://www.king.senate.gov/newsroom/press-releases,senate.gov
18746,https://www.lee.senate.gov/press-releases,senate.gov
30470,https://www.rickscott.senate.gov/press-releases,senate.gov
35726,https://www.padilla.senate.gov/newsroom/press-releases/,senate.gov
35708,https://www.marshall.senate.gov/newsroom/press-releases/,senate.gov
35705,https://www.tuberville.senate.gov/newsroom/press-releases/,senate.gov
35727,https://www.warnock.senate.gov/newsroom/press-releases/,senate.gov
37743,https://www.britt.senate.gov/media/press-releases/,senate.gov
24229,https://www.daines.senate.gov/news/press-releases/,senate.gov
19879,https://www.merkley.senate.gov/news/press-releases/,senate.gov
717,https://www.murray.senate.gov/category/press-releases/,senate.gov
35728,https://www.ossoff.senate.gov/press-releases/,senate.gov
37820,https://www.ricketts.senate.gov/media/press-releases/,senate.gov
30473,https://www.rosen.senate.gov/category/press_release/,senate.gov
37744,https://www.schmitt.senate.gov/media/press-releases/,senate.gov
28313,https://www.smith.senate.gov/press-releases/,senate.gov
37749,https://www.welch.senate.gov/category/press-release/,senate.gov
15948,https://www.gillibrand.senate.gov/press-releases/,senate.gov
35707,https://www.hagerty.senate.gov/press-releases/,senate.gov
35706,https://www.hickenlooper.senate.gov/press/,senate.gov
7887,https://news.cornell.edu/archive,cornell.edu
15551,https://mediarelations.gwu.edu/news-announcements,gwu.edu
9423,https://bilirakis.house.gov/media/press-releases,house.gov
1519,https://bobbyscott.house.gov/media-center/press-releases,house.gov
35489,https://boebert.house.gov/media/press-releases,house.gov
20880,https://bonamici.house.gov/media/press-releases,house.gov
15882,https://chu.house.gov/media-center/press-releases,house.gov
1169,https://cleaver.house.gov/media-center/press-releases,house.gov
9463,https://cohen.house.gov/media-center/press-releases,house.gov
37685,https://collins.house.gov/media/press-releases,house.gov
809,https://costa.house.gov/media/press-releases,house.gov
9421,https://courtney.house.gov/media-center/press-releases,house.gov
30397,https://craig.house.gov/media/press-releases,house.gov
37735,https://crockett.house.gov/media/press-releases,house.gov
30394,https://davids.house.gov/media/press-releases,house.gov
30448,https://dustyjohnson.house.gov/media/press-releases,house.gov
27614,https://espaillat.house.gov/media/press-releases,house.gov
35527,https://feenstra.house.gov/media/press-releases,house.gov
37416,https://flood.house.gov/media/press-releases,house.gov
37709,https://goldman.house.gov/media/press-releases,house.gov
27649,https://gonzalez.house.gov/media/press-releases,house.gov
35546,https://hinson.house.gov/media/press-releases,house.gov
1098,https://hoyer.house.gov/media,house.gov
21488,https://hudson.house.gov/media/press-releases,house.gov
37674,https://kamlager-dove.house.gov/media/press-releases,house.gov
37706,https://lalota.house.gov/media/press-releases,house.gov
37713,https://langworthy.house.gov/media/press-releases,house.gov
918,https://larson.house.gov/media-center,house.gov
24210,https://lieu.house.gov/media-center/press-releases,house.gov
37728,https://magaziner.house.gov/media/press-releases,house.gov
35555,https://malliotakis.house.gov/media/press-releases,house.gov
35556,https://mann.house.gov/media/press-releases,house.gov
892,https://matsui.house.gov/media/press-releases,house.gov
38045,https://mcclellan.house.gov/category/press-releases/,house.gov
829,https://mikethompson.house.gov/newsroom/press-releases,house.gov
30468,https://miller.house.gov/media/press-releases,house.gov
24186,https://moolenaar.house.gov/media-center/press-releases,house.gov
24194,https://newhouse.house.gov/media-center/press-releases,house.gov
37693,https://nunn.house.gov/category/news/press-releases/,house.gov
30429,https://omar.house.gov/media/press-releases,house.gov
1249,https://pallone.house.gov/media,house.gov
30434,https://pappas.house.gov/media/press-releases,house.gov
24199,https://radewagen.house.gov/media/press-releases,house.gov
37688,https://ramirez.house.gov/media/press-releases,house.gov
23853,https://robinkelly.house.gov/media-center/press-releases,house.gov
30456,https://roy.house.gov/media/press-releases,house.gov
1036,https://schakowsky.house.gov/media/press-releases,house.gov
37690,https://sorensen.house.gov/media/press-releases,house.gov
36428,https://stansbury.house.gov/media/press-releases,house.gov
27646,https://tenney.house.gov/media/press-releases,house.gov
24187,https://torres.house.gov/media-center/press-releases,house.gov
35551,https://youngkim.house.gov/media/press-releases/,house.gov
925,https://norton.house.gov/media/press-releases,house.gov
21570,https://www.murphy.senate.gov/newsroom/press-releases,senate.gov
21536,https://www.baldwin.senate.gov/news/press-releases,senate.gov
604,https://www.crapo.senate.gov/media/newsreleases,senate.gov
21562,https://www.cruz.senate.gov/newsroom/press-releases,senate.gov
21572,https://www.schatz.senate.gov/news/press-releases,senate.gov
21487,https://huffman.house.gov/media-center/press-releases,house.gov
17884,https://news.wisc.edu/latest-news/,wisc.edu
27644,https://arrington.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
37722,https://brecheen.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
24175,https://buddycarter.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
27637,https://carbajal.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
9424,https://castor.house.gov/news/documentquery.aspx?DocumentTypeID=821,house.gov
24181,https://debbiedingell.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
37676,https://pettersen.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
15912,https://pingree.house.gov/news/,house.gov
1004,https://simpson.house.gov/news/documentquery.aspx?DocumentTypeID=1515,house.gov
15922,https://tonko.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
21523,https://valadao.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
14489,https://wittman.house.gov/newsroom/press-releases,house.gov
18756,https://womack.house.gov/news/documentquery.aspx?DocumentTypeID=2067,house.gov
23549,https://www.consumerfinance.gov/about-us/newsroom/?filter0_categories=press-release,consumerfinance.gov
30414,https://hayes.house.gov/press-releases,house.gov
28735,https://www.hydesmith.senate.gov/newsroom,senate.gov
599,https://www.grassley.senate.gov/news/news-releases,senate.gov
19874,https://www.risch.senate.gov/newsroom/press-releases/,senate.gov
24124,https://democraticwhip.house.gov/newsroom/press-releases,house.gov
21467,https://castro.house.gov/media-center/press-releases,house.gov
30525,https://levin.house.gov/media/press-releases,house.gov
24176,https://watsoncoleman.house.gov/newsroom/press-releases,house.gov
15949,https://www.bennet.senate.gov/news/,senate.gov
27632,https://www.duckworth.senate.gov/news/press-releases,senate.gov
27630,https://www.cortezmasto.senate.gov/news/press-releases/,senate.gov
606,https://www.durbin.senate.gov/newsroom/press-releases,senate.gov
27629,https://www.kennedy.senate.gov/public/media,senate.gov
24228,https://www.lankford.senate.gov/news/press-releases,senate.gov
562,https://www.murkowski.senate.gov/press/press-releases,senate.gov
21633,https://www.scott.senate.gov/media-center/press-releases/,senate.gov
24225,https://www.sullivan.senate.gov/newsroom/press-releases,senate.gov
21567,https://www.warren.senate.gov/newsroom/press-releases/,senate.gov
27628,https://www.young.senate.gov/newsroom/press-releases/,senate.gov
12921,https://www.jbsa.mil/News/News/,jbsa.mil
47,https://www.pacom.mil/Media/News.aspx,pacom.mil
27936,https://www.navsea.navy.mil/Media/News/,navy.mil
23089,https://www.usar.army.mil/News/,army.mil
15911,https://pelosi.house.gov/news,house.gov
30472,https://www.hawley.senate.gov/press-releases,senate.gov
35703,https://www.lujan.senate.gov/newsroom/press-releases/,senate.gov
30475,https://www.blackburn.senate.gov/news/cc8c80c1-d564-4bbb-93a4-f1d772346ae0,senate.gov
18739,https://www.moran.senate.gov/public/index.cfm/newsroom,senate.gov
30378,https://pressley.house.gov/news/,house.gov
24169,https://beyer.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
27616,https://raskin.house.gov/press-releases,house.gov
546,https://www.ice.gov/newsroom,ice.gov
125,https://www.doi.gov/news/archive,doi.gov
432,https://www.dhs.gov/news-releases/press-releases?field_news_type_tid=436,dhs.gov
1,https://www.usda.gov/about-usda/news/press-releases,usda.gov
10,https://www.fsis.usda.gov/recalls,usda.gov
24234,https://www.tillis.senate.gov/press-releases,senate.gov
34781,https://www.c6f.navy.mil/Press-Room/News/,navy.mil
44,https://www.centcom.mil/MEDIA/PRESS-RELEASES/,centcom.mil
7307,https://newsroom.heart.org/search?ct=releases,heart.org
7280,https://www.icba.org/press-releases,icba.org
14197,https://www.agc.org/newsroom,agc.org
24223,https://hill.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
30412,https://stanton.house.gov/press-releases,house.gov
7516,https://www.conference-board.org/press/,conference-board.org
13222,https://www.ustravel.org/news?field_article_type_tid=1#news-anchor,ustravel.org
19685,https://www.nmma.org/press/latest-news,nmma.org
14008,https://www.acponline.org/acp-newsroom/acp-news-releases,acponline.org
20480,https://www.pcrm.org/news/news-releases,pcrm.org
7126,https://naacp.org/media/press-statements,naacp.org
15792,https://www.nclc.org/?s=&_news_types=press-release,nclc.org
27571,https://mochamber.com/news/,mochamber.com
13479,https://cleanpower.org/news/,cleanpower.org
7103,https://www.ama-assn.org/press-center/ama-press-releases,ama-assn.org
24237,https://www.cassidy.senate.gov/newsroom/press-releases,senate.gov
19909,http://pressroom.cancer.org/releases,cancer.org
13467,https://www.trucking.org/news-insights,trucking.org
19881,https://www.wicker.senate.gov/category/press-releases/,senate.gov
6970,https://www.aia-aerospace.org/news/,aia-aerospace.org
14047,https://www.steel.org/news/,steel.org
35569,https://pfluger.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
37741,https://hageman.house.gov/media/press-releases,house.gov
37697,https://james.house.gov/news/,house.gov
1453,https://mccaul.house.gov/media-center/press-releases,house.gov
18818,https://kelly.house.gov/media/press-releases,house.gov
37745,https://www.budd.senate.gov/category/news/press-releases/,senate.gov
18836,https://morgangriffith.house.gov/news/documentquery.aspx?DocumentTypeID=2235,house.gov
37441,https://patryan.house.gov/media/press-releases,house.gov
24207,https://moulton.house.gov/news/press-releases,house.gov
1483,https://cuellar.house.gov/news/documentquery.aspx?DocumentTypeID=1232,house.gov
30395,https://golden.house.gov/media/press-releases,house.gov
30432,https://susielee.house.gov/media/press-releases,house.gov
36969,https://shontelbrown.house.gov/media/press-releases,house.gov
21533,https://bera.house.gov/news/press-releases,house.gov
30390,https://casten.house.gov/media/press-releases,house.gov
1352,https://turner.house.gov/media-center/press-releases,house.gov
1149,https://mccollum.house.gov/media/press-releases,house.gov
24202,https://rouzer.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
30389,https://mcbath.house.gov/category/press-releases/,house.gov
15891,https://guthrie.house.gov/news/,house.gov
14488,https://latta.house.gov/news/documentquery.aspx?DocumentTypeID=1456,house.gov
27597,https://schneider.house.gov/media/press-releases,house.gov
37737,https://balint.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
1557,https://gwenmoore.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
27609,https://krishnamoorthi.house.gov/media/press-releases,house.gov
900,https://degette.house.gov/media-center/press-releases,house.gov
21527,https://wagner.house.gov/media-center/press-releases,house.gov
1479,https://doggett.house.gov/media/press-releases,house.gov
980,https://bishop.house.gov/media-center/press-releases,house.gov
30387,https://crow.house.gov/news/press-releases,house.gov
37703,https://kean.house.gov/media/press-releases,house.gov
15304,https://www.brynmawr.edu/news,brynmawr.edu
14781,https://www.luther.edu/news,luther.edu
15528,https://www.wvwc.edu/news/,wvwc.edu
25120,https://www.ifj.org/media-centre/news/category/press-releases,ifj.org
33803,https://www.georgiapolicy.org/latest/,georgiapolicy.org
20476,https://www.nrtw.org/category/news/,nrtw.org
13456,https://ethanolrfa.org/media-and-news/category/news-releases,ethanolrfa.org
27390,https://prosperousamerica.org/press-releases/,prosperousamerica.org
15813,https://www.jdrf.org/press-releases/,jdrf.org
20668,https://www.christendom.edu/news/,christendom.edu
6932,https://www.aclu.org/press-releases?redirect=about/media,aclu.org
14978,https://www.hrc.org/press-releases,hrc.org
22385,https://www.fightcancer.org/press-room/search,fightcancer.org
14923,https://www.ajc.org/press-releases-and-statements,ajc.org
7853,https://www.colgate.edu/news/stories,colgate.edu
7538,https://defenders.org/newsroom,defenders.org
13451,https://www.mfaalts.org/news-blog/,mfaalts.org
25009,https://www.leasefoundation.org/news/press-releases/,leasefoundation.org
20118,https://www.lcv.org/media-center/,lcv.org
9452,https://clarke.house.gov/media-center/,house.gov
20475,https://norml.org/news/,norml.org
14602,https://www.mema.org/news?market_segment=All&article-type=76&sort_bef_combine=article-date_DESC,mema.org
7291,https://consumerfed.org/press_release/,consumerfed.org
13457,https://www.uschamber.com/work/press,uschamber.com
31489,https://www.defense.gov/News/Newsroom/,defense.gov
15674,https://www.worldbank.org/en/news/all?displayconttype_exact=Press+Release&lang_exact=English&qterm=,worldbank.org
20084,https://www.fanniemae.com/newsroom/fannie-mae-news?topic=all_news_categories,fanniemae.com
1773,https://news.osce.org/news/list?lang=en&item_type=press-release,osce.org
7337,https://www.eib.org/en/press/all/index.htm?q=&sortColumn=startDate&sortDir=desc&pageNumber=0&itemPerPage=10&pageable=true&la=EN&deLa=EN&yearFrom=&orYearFrom=true&yearTo=&orYearTo=true&mediaTypes=news&mediaTypes=pressReleases&orMediaTypes=true&orCountries.region=true&orCountries=true&orSubjects=true&orTags=true,eib.org
14910,https://www.marian.edu/newsroom/index.php,marian.edu
24976,https://hacu.net/category/news/,hacu.net
24315,https://gov.texas.gov/news/category/press-release,texas.gov
30361,https://www.colorado.gov/governor/news,colorado.gov
30358,https://www.flgov.com/eog/news/press?field_year_value=2026&field_month_value=All&field_city_target_id_selective=All&combine=&page=0,flgov.com
3129,https://ag.ny.gov/press-releases,ny.gov
3052,https://oag.ca.gov/media/news,ca.gov
3109,https://www.michigan.gov/ag/News/press-releases,michigan.gov
37932,https://governor.maryland.gov/news/press-releases,maryland.gov
20056,https://www.texasattorneygeneral.gov/news/press_releases,texasattorneygeneral.gov
37778,https://www.mass.gov/orgs/governor-maura-healey-and-lt-governor-kim-driscoll/news,mass.gov
35587,https://governor.mt.gov/Newsroom/NewsReleases,mt.gov
30367,https://www.maine.gov/governor/mills/newsroom,maine.gov
3048,https://arkansasag.gov/news-alerts/news-releases/,arkansasag.gov
3072,https://www.illinoisattorneygeneral.gov/News-Room/,illinoisattorneygeneral.gov
30366,https://www.governor.ks.gov/newsroom/press-releases/,ks.gov
30368,https://www.michigan.gov/whitmer/news/press-releases,michigan.gov
27956,https://governor.iowa.gov/newsroom?title=,iowa.gov
15709,https://www.biologicaldiversity.org/news/press_releases/index.html#,biologicaldiversity.org
3085,https://www.mass.gov/orgs/office-of-the-attorney-general/news,mass.gov
38047,https://www.iowaattorneygeneral.gov/newsroom,iowaattorneygeneral.gov
3064,https://portal.ct.gov/ag/press-releases,ct.gov
30362,https://portal.ct.gov/governor/news/press-releases?language=en_US,ct.gov
3309,https://www.deq.nc.gov/news/press-releases,nc.gov
37826,https://governor.nebraska.gov/press-releases,nebraska.gov
4972,https://iowaagriculture.gov/news,iowaagriculture.gov
18747,https://www.ronjohnson.senate.gov/news/,senate.gov
18711,https://www.spj.org/category/news/,spj.org
3296,https://www.iowadnr.gov/newsroom/news-releases,iowadnr.gov
30617,https://www.apci.org/media/news-releases/,apci.org
35818,https://www.adhrb.org/impact/,adhrb.org
19559,https://www.mercycorps.org/press-room/releases,mercycorps.org
26784,https://oilchange.org/press/,oilchange.org
25775,https://www.jhuapl.edu/news/news-releases,jhuapl.edu
27321,https://www.momsrising.org/newsroom,momsrising.org
7234,https://americansforprosperity.org/category/press-release/,americansforprosperity.org
18113,https://itif.org/publications/press-releases/,itif.org
20510,https://www.semiconductors.org/category/press-releases/,semiconductors.org
20813,https://www.ift.org/press/press-releases,ift.org
17932,https://newsroom.bankofamerica.com/press-releases.html,bankofamerica.com
6002,https://dccc.org/news/,dccc.org
18560,https://press.wbd.com/us/search?search_api_fulltext=&type=media_release,wbd.com
3486,https://ohiodems.org/news/,ohiodems.org
15022,https://cwa-union.org/news-events/press-releases,cwa-union.org
39590,https://www.americascreditunions.org/news-media,americascreditunions.org
37309,https://www.gehealthcare.com/about/newsroom#press-releases,gehealthcare.com
18418,https://pressroom.toyota.com/corporate/latest-news/,toyota.com
19068,https://www.nielsen.com/news-center/,nielsen.com
13174,https://newsroom.hyatt.com/news-releases?o=0,hyatt.com
26655,https://aecom.com/press-releases/,aecom.com
27052,https://www.nice.com/press-releases,nice.com
17907,https://newsroom.mastercard.com/news/press/,mastercard.com
15290,https://www.discoveryeducation.com/news/,discoveryeducation.com
20554,https://www.delloro.com/news/,delloro.com
37205,https://advancedenergyunited.org/press-releases/,advancedenergyunited.org
30251,https://www.yardi.com/news/press-releases/,yardi.com
685,https://www.wyden.senate.gov/news/press-releases,senate.gov
39478,https://amo.house.gov/press-releases,house.gov
27633,https://mikejohnson.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
12019,https://www.barrasso.senate.gov/public/index.cfm/news-releases,senate.gov
40046,https://www.schiff.senate.gov/newsroom/press-releases/,senate.gov
35233,https://www.kelly.senate.gov/newsroom/press-releases/,senate.gov
9468,https://www.klobuchar.senate.gov/public/index.cfm/news-releases,senate.gov
37821,https://www.majorityleader.gov/news/documentquery.aspx?DocumentTypeID=27,majorityleader.gov
70,https://www.dpaa.mil/News-Stories/Our-Stories/,dpaa.mil
37823,https://democraticleader.house.gov/media/press-releases,house.gov
21491,https://jeffries.house.gov/category/press-release/,house.gov
27631,https://www.hassan.senate.gov/news/press-releases,senate.gov
35553,https://fernandez.house.gov/news/,house.gov
27607,https://panetta.house.gov/media/press-releases,house.gov
37716,https://edwards.house.gov/media/press-releases,house.gov
1372,https://cole.house.gov/media-center/press-releases,house.gov
24043,https://norcross.house.gov/press-releases,house.gov
37723,https://hoyle.house.gov/media/press-releases,house.gov
40295,https://cisneros.house.gov/media/press-releases,house.gov
37726,https://summerlee.house.gov/newsroom/press-releases,house.gov
27624,https://jayapal.house.gov/category/news/,house.gov
30992,https://westerncaucus.house.gov/news/documentquery.aspx?DocumentTypeID=27,house.gov
36700,https://www.governor.ny.gov/news,ny.gov
28257,https://www.kirkland.com/insights?type=dbb4c9d1-b36c-4588-b283-e8407fc49c7d&page=1,kirkland.com
7297,https://www.citizen.org/news/type/press/,citizen.org
27892,https://www.goodwinlaw.com/en/search#tab=news-events&f-templatename=News&&sortCriteria=%40datesort%20descending,goodwinlaw.com
32448,https://www.taftlaw.com/news-events/news/,taftlaw.com
21069,https://www.whitecase.com/news/newsroom,whitecase.com
18444,https://www.gtlaw.com/en/news?types=6041ddeb-8400-47fb-9939-e4b8294260a3,gtlaw.com
30846,https://www.paulhastings.com/news,paulhastings.com
27121,https://www.bclplaw.com/en-US/events-insights-news/index.html?nt=news,bclplaw.com
29991,https://www.mwe.com/media/?cat=480,mwe.com
20338,https://www.nyclu.org/press?types=press-release&issues=&dates=&searchTerm=&pageNumber=1,nyclu.org
27833,https://www.americanactionforum.org/press-contact/,americanactionforum.org
37827,https://governor.arkansas.gov/newsroom/?_post_type=news_post,arkansas.gov
22372,https://ourpublicservice.org/know-the-facts/resource-library/press-room,ourpublicservice.org
15366,https://civilrights.org/press/#,civilrights.org
